Time	UpLink(kbps)	Downlink(kbps)	Payload(Bytes)	SampleTime(ms)	DurationTime(ms)	UploadData(MB)	DownloadData(MB)	Network_Type	GSM_SS	
1354513964	944.86	2366.85	1357	1600	16000	1.867	7.501	15	14	
1354514008	981.94	3496.60	1357	1600	16000	1.895	8.924	15	14	
1354514052	986.87	3297.88	1357	1600	16000	1.942	8.061	15	14	
1354514096	956.62	2188.96	1357	1600	16000	1.814	7.213	15	14	
1354514138	949.63	3740.50	1357	1600	16000	1.959	9.410	15	14	
1354514182	959.54	1328.21	1357	1600	16000	1.852	5.891	15	14	
1354514225	993.30	3751.24	1357	1600	16000	1.892	9.616	15	14	
1354514268	933.62	3232.96	1357	1600	16000	1.858	6.620	15	14	
1354514312	951.76	3391.30	1357	1600	16000	1.891	9.125	15	14	
1354514357	998.75	3082.59	1357	1600	16000	1.919	8.396	15	14	
1354514401	1003.59	3473.12	1357	1600	16000	1.971	9.658	15	14	
1354514447	927.77	2431.43	1357	1600	16000	1.876	7.808	15	14	
1354514490	1018.43	2825.17	1357	1600	16000	1.911	7.944	15	14	
1354514535	694.95	3193.01	1357	1600	16000	1.424	9.043	15	14	
1354514578	973.15	3222.90	1357	1600	16000	1.898	8.215	15	14	
1354514621	808.23	3380.00	1357	1600	16000	1.607	8.996	15	14	
1354514665	843.26	3133.00	1357	1600	16000	1.619	8.502	15	14	
1354514708	844.00	3231.82	1357	1600	16000	1.717	8.485	15	14	
1354514751	840.88	3378.55	1357	1600	16000	1.682	8.569	15	14	
1354514798	839.18	2163.00	1357	1600	16000	1.675	7.825	15	14	
1354514844	831.36	1224.58	1357	1600	16000	1.638	4.014	15	14	
1354514887	747.95	3274.67	1357	1600	16000	1.394	8.579	15	13	
1354514930	899.40	3201.00	1357	1600	16000	1.707	8.304	15	14	
1354514973	852.94	3287.62	1357	1600	16000	1.725	8.998	15	13	
1354515017	811.71	3050.50	1357	1600	16000	1.563	8.495	15	13	
1354515062	952.47	3168.04	1357	1600	16000	1.944	7.411	15	13	
1354515105	937.14	3188.04	1357	1600	16000	1.867	8.512	15	14	
1354515149	1024.35	3237.00	1357	1600	16000	1.917	8.500	15	14	
1354515191	940.71	3810.46	1357	1600	16000	1.829	9.955	15	14	
1354515234	998.18	3576.82	1357	1600	16000	1.920	9.645	15	14	
1354515278	981.00	3589.78	1357	1600	16000	1.772	9.494	15	14	
1354515322	979.17	2954.77	1357	1600	16000	1.884	7.553	15	14	
1354515365	896.74	3559.78	1357	1600	16000	1.825	8.351	15	13	
1354515408	890.28	2947.32	1357	1600	16000	1.754	6.690	15	14	
1354515452	983.48	2945.48	1357	1600	16000	1.955	8.195	15	13	
1354515497	928.97	3170.01	1357	1600	16000	1.783	8.426	15	14	
1354515541	905.50	3068.00	1357	1600	16000	1.878	8.222	15	14	
1354515585	1072.85	3014.12	1357	1600	16000	1.990	8.413	15	14	
1354515627	966.29	3293.77	1357	1600	16000	1.864	7.858	15	14	
1354515671	855.16	3252.83	1357	1600	16000	1.865	8.597	15	13	
1354515717	928.97	3276.38	1357	1600	16000	1.883	9.001	15	14	
1354515762	825.00	2570.11	1357	1600	16000	1.632	7.027	15	13	
1354515813	975.09	1098.83	1357	1600	16000	1.853	4.277	15	14	
1354515856	870.86	2986.27	1357	1600	16000	1.805	7.788	15	14	
1354515902	884.00	1457.16	1357	1600	16000	1.724	4.540	15	14	
1354515946	724.45	2958.45	1357	1600	16000	1.361	8.212	15	14	
1354515991	674.70	2858.21	1357	1600	16000	1.358	7.669	15	14	
1354516035	849.11	2797.08	1357	1600	16000	1.719	8.195	15	13	
1354516079	881.78	2776.79	1357	1600	16000	1.658	7.449	15	13	
1354516122	893.91	3003.00	1357	1600	16000	1.741	8.207	15	13	
1354516166	865.46	2368.64	1357	1600	16000	1.575	6.499	15	14	
1354516211	875.13	2614.50	1357	1600	16000	1.891	7.176	15	14	
1354516255	983.02	3153.09	1357	1600	16000	1.857	8.673	15	15	
1354516301	857.62	2827.74	1357	1600	16000	1.821	7.949	15	14	
1354516349	906.47	1229.64	1357	1600	16000	1.852	4.758	15	15	
1354516395	870.84	2666.02	1357	1600	16000	1.742	7.201	15	14	
1354516439	924.12	2963.12	1357	1600	16000	1.816	8.165	15	14	
1354516482	1014.38	3149.16	1357	1600	16000	1.926	8.356	15	14	
1354516526	907.34	3272.64	1357	1600	16000	1.756	9.368	15	14	
1354516570	834.24	2949.16	1357	1600	16000	1.615	8.056	15	14	
1354516614	867.88	2717.00	1357	1600	16000	1.583	7.121	15	13	
1354516661	882.25	2719.70	1357	1600	16000	1.750	7.513	15	13	
1354516706	941.76	2908.64	1357	1600	16000	1.955	7.466	15	14	
1354516749	1053.25	2962.15	1357	1600	16000	2.023	8.101	15	13	
1354516794	1062.52	3107.64	1357	1600	16000	2.065	8.619	15	14	
1354516838	970.38	2861.39	1357	1600	16000	1.882	8.517	15	13	
1354516883	1011.36	2806.25	1357	1600	16000	2.159	5.802	15	14	
1354516927	980.24	2771.16	1357	1600	16000	2.012	7.947	15	13	
1354516971	923.18	3057.69	1357	1600	16000	1.796	8.145	15	13	
1354517015	961.35	3090.14	1357	1600	16000	1.901	8.049	15	14	
1354517060	922.76	1844.62	1357	1600	16000	1.757	6.186	15	13	
1354517105	1020.46	3025.16	1357	1600	16000	1.905	8.361	15	14	
1354517158	826.00	2603.24	1357	1600	16000	1.605	7.553	15	9	
1354517203	850.53	3013.76	1357	1600	16000	1.642	8.443	15	13	
1354517252	915.01	1483.46	1357	1600	16000	1.822	6.730	15	13	
1354517296	939.65	2660.85	1357	1600	16000	1.848	7.414	15	14	
1354517340	1092.09	3010.36	1357	1600	16000	2.125	7.987	15	14	
1354517385	909.96	2787.96	1357	1600	16000	1.788	7.297	15	14	
1354517429	976.08	2869.41	1357	1600	16000	1.926	7.897	15	14	
1354517472	988.43	2723.19	1357	1600	16000	1.922	7.677	15	15	
1354517515	1087.71	3156.22	1357	1600	16000	2.001	8.321	15	15	
1354517559	841.64	3034.41	1357	1600	16000	1.763	7.897	15	14	
1354517603	1061.00	2954.72	1357	1600	16000	2.014	8.376	15	14	
1354517646	825.06	3129.66	1357	1600	16000	1.610	8.495	15	14	
1354517691	874.88	2746.07	1357	1600	16000	1.889	6.868	15	15	
1354517737	945.26	2771.61	1357	1600	16000	1.860	7.471	15	14	
1354517781	933.27	2780.26	1357	1600	16000	1.822	7.880	15	14	
1354517825	974.26	2709.68	1357	1600	16000	1.867	7.473	15	14	
1354517870	895.67	2711.90	1357	1600	16000	1.720	7.560	15	15	
1354517916	895.78	2187.14	1357	1600	16000	1.778	5.807	15	14	
1354517959	774.67	2535.00	1357	1600	16000	1.601	6.836	15	14	
1354518004	791.91	2466.94	1357	1600	16000	1.491	6.834	15	14	
1354518057	871.24	1191.80	1357	1600	16000	1.633	5.730	15	14	
1354518124	601.97	101.13	1357	1600	16000	0.990	2.571	15	14	
1354518172	958.53	2526.14	1357	1600	16000	1.829	6.782	15	15	
1354518297	931.43	2089.08	1357	1600	16000	1.689	5.948	15	14	
1354518340	974.26	2647.04	1357	1600	16000	1.861	7.337	15	14	
1354518385	978.13	2724.60	1357	1600	16000	2.012	7.704	15	14	
1354518429	1081.22	2715.30	1357	1600	16000	1.997	7.754	15	14	
1354518473	975.58	2656.70	1357	1600	16000	1.904	7.302	15	15	
1354518524	964.26	797.32	1357	1600	16000	1.832	3.940	15	14	
1354518569	949.10	2657.38	1357	1600	16000	1.826	7.627	15	14	
1354518613	933.72	2450.04	1357	1600	16000	1.735	6.576	15	14	
1354518658	937.44	2716.14	1357	1600	16000	1.823	6.774	15	14	
1354518702	1038.49	2364.38	1357	1600	16000	2.002	7.206	15	14	
1354518748	932.68	2633.98	1357	1600	16000	1.785	7.516	15	15	
1354518795	878.07	2081.78	1357	1600	16000	1.844	6.893	15	14	
1354518839	919.80	807.71	1357	1600	16000	1.710	3.107	15	14	
1354518884	1079.19	2685.98	1357	1600	16000	2.078	7.818	15	14	
1354518929	873.66	2302.32	1357	1600	16000	1.816	6.583	15	14	
1354518974	904.69	2152.17	1357	1600	16000	1.765	5.098	15	14	
1354519027	866.75	1842.37	1357	1600	16000	1.804	6.821	15	14	
1354519071	819.95	2286.26	1357	1600	16000	1.662	6.239	15	14	
1354519116	787.06	2299.60	1357	1600	16000	1.566	6.586	15	14	
1354519160	833.47	2636.44	1357	1600	16000	1.641	7.575	15	14	
1354519204	878.06	2572.53	1357	1600	16000	1.713	7.015	15	14	
1354519250	907.34	2574.26	1357	1600	16000	1.798	7.243	15	14	
1354519294	881.38	2564.38	1357	1600	16000	1.675	7.714	15	14	
1354519340	903.77	2534.06	1357	1600	16000	1.667	7.139	15	15	
1354519385	894.28	2530.40	1357	1600	16000	1.791	7.059	15	14	
1354519430	908.28	2767.27	1357	1600	16000	1.725	7.211	15	14	
1354519476	937.94	2507.16	1357	1600	16000	1.713	7.082	15	14	
1354519520	870.50	2218.84	1357	1600	16000	1.631	6.576	15	14	
1354519565	971.14	2528.04	1357	1600	16000	1.900	7.141	15	14	
1354519609	996.76	2679.28	1357	1600	16000	1.986	7.141	15	14	
1354519653	924.80	2610.52	1357	1600	16000	1.826	7.245	15	14	
1354519696	918.42	2603.24	1357	1600	16000	1.744	7.250	15	13	
1354519742	696.16	2423.86	1357	1600	16000	1.319	6.425	15	14	
1354519790	930.95	1191.52	1357	1600	16000	1.748	4.627	15	14	
1354519834	859.88	2764.72	1357	1600	16000	1.636	6.499	15	14	
1354519879	998.75	2938.00	1357	1600	16000	2.038	7.637	15	14	
1354519923	1111.50	2902.93	1357	1600	16000	2.055	8.081	15	14	
1354519974	857.53	2659.42	1357	1600	16000	1.625	7.684	15	14	
1354520017	978.55	2721.80	1357	1600	16000	1.826	6.531	15	14	
1354520061	940.28	2651.74	1357	1600	16000	1.810	7.151	15	14	
1354520105	411.67	2590.29	1357	1600	16000	0.972	6.754	15	14	
1354520150	896.88	2666.98	1357	1600	16000	1.794	7.734	15	14	
1354520197	887.10	1600.99	1357	1600	16000	1.773	5.867	15	14	
1354520247	863.60	1283.79	1357	1600	16000	1.640	4.679	15	14	
1354520305	807.79	1309.66	1357	1600	16000	1.592	4.567	15	14	
1354520352	579.24	2179.91	1357	1600	16000	1.232	6.179	15	14	
1354520397	918.89	1837.09	1357	1600	16000	1.849	5.502	15	14	
1354520442	754.47	1453.56	1357	1600	16000	1.416	5.311	15	14	
1354520493	916.44	1231.15	1357	1600	16000	1.875	4.453	15	14	
1354520544	886.65	1229.56	1357	1600	16000	1.840	4.845	15	14	
1354520587	985.43	2662.09	1357	1600	16000	1.831	6.231	15	15	
1354520636	901.28	1476.90	1357	1600	16000	1.691	5.336	15	13	
1354520682	969.21	1684.25	1357	1600	16000	1.810	5.252	15	14	
1354520728	931.12	2644.52	1357	1600	16000	1.835	7.694	15	14	
1354520772	967.31	2528.08	1357	1600	16000	1.816	7.203	15	14	
1354520816	961.38	2735.48	1357	1600	16000	1.883	7.582	15	14	
1354520861	946.11	2530.46	1357	1600	16000	1.865	7.429	15	14	
1354520908	846.77	2527.90	1357	1600	16000	1.761	7.545	15	14	
1354520954	882.18	2340.72	1357	1600	16000	1.711	6.824	15	14	
1354520998	840.05	2741.29	1357	1600	16000	1.751	7.121	15	14	
1354521042	915.43	2387.10	1357	1600	16000	1.804	5.353	15	14	
1354521086	956.92	2669.66	1357	1600	16000	1.865	7.151	15	14	
1354521130	901.09	2741.79	1357	1600	16000	1.760	7.746	15	14	
1354521174	888.02	2413.38	1357	1600	16000	1.717	6.888	15	13	
1354521219	923.16	1491.22	1357	1600	16000	1.792	3.328	15	14	
1354521267	895.40	1707.54	1357	1600	16000	1.697	6.087	15	14	
1354521311	955.66	2616.19	1357	1600	16000	1.883	7.030	15	13	
1354521355	986.91	2626.00	1357	1600	16000	1.893	7.493	15	14	
1354521399	963.55	2622.72	1357	1600	16000	1.847	7.223	15	14	
1354521442	931.43	2745.70	1357	1600	16000	1.543	7.679	15	14	
1354521486	906.14	2543.79	1357	1600	16000	1.788	7.062	15	14	
1354521531	925.41	2482.74	1357	1600	16000	1.892	6.970	15	14	
1354521577	940.84	2400.06	1357	1600	16000	2.058	7.136	15	14	
1354521622	870.38	2024.62	1357	1600	16000	1.860	5.790	15	14	
1354521666	955.33	2357.13	1357	1600	16000	1.732	5.800	15	13	
1354521710	913.51	2539.43	1357	1600	16000	1.634	7.260	15	14	
1354521754	973.60	2437.91	1357	1600	16000	1.860	6.863	15	13	
1354521799	969.40	2413.47	1357	1600	16000	1.880	6.841	15	14	
1354521843	988.38	2316.86	1357	1600	16000	1.889	6.462	15	14	
1354521890	887.56	2120.07	1357	1600	16000	1.712	5.500	15	13	
1354521937	883.36	1503.30	1357	1600	16000	1.774	5.720	15	14	
1354521983	806.14	1104.20	1357	1600	16000	1.578	3.675	15	14	
1354522029	921.84	2053.46	1357	1600	16000	1.700	5.968	15	14	
1354522074	842.36	2379.17	1357	1600	16000	1.482	7.017	15	14	
1354522127	775.90	1167.00	1357	1600	16000	1.548	4.287	15	13	
1354522178	887.42	1192.64	1357	1600	16000	1.528	4.344	15	13	
1354522221	859.88	1288.38	1357	1600	16000	1.730	3.112	15	14	
1354522268	901.98	2139.65	1357	1600	16000	1.766	6.477	15	14	
1354522314	859.88	2192.18	1357	1600	16000	1.763	6.479	15	14	
1354522359	976.06	2485.70	1357	1600	16000	1.974	7.022	15	14	
1354522406	989.85	1113.82	1357	1600	16000	1.834	4.545	15	14	
1354522452	920.88	2204.79	1357	1600	16000	1.760	6.606	15	14	
1354522496	854.19	2350.38	1357	1600	16000	1.689	6.958	15	14	
1354522543	955.94	1322.47	1357	1600	16000	1.852	5.671	15	14	
1354522590	939.58	1948.87	1357	1600	16000	1.836	5.448	15	14	
1354522634	849.92	2587.00	1357	1600	16000	1.787	6.816	15	13	
1354522704	901.98	277.56	1357	1600	16000	1.223	4.007	15	14	
1354522749	892.96	2436.38	1357	1600	16000	1.803	6.977	15	14	
1354522917	145.72	100.62	1357	1600	16000	0.470	1.017	15	14	
1354522964	895.78	78.40	1357	1600	16000	1.644	0.270	15	13	
1354523061	567.66	62.71	1357	1600	16000	1.170	0.449	15	14	
1354523110	766.94	359.37	1357	1600	16000	1.537	1.126	15	14	
1354523239	400.38	103.54	1357	1600	16000	0.925	3.010	15	14	
1354523317	150.18	218.29	1357	1600	16000	0.113	1.141	15	14	
1354523469	964.26	153.77	1357	1600	16000	1.750	3.489	15	14	
1354523515	896.74	2658.20	1357	1600	16000	1.680	7.587	15	13	
1354523559	699.35	1468.08	1357	1600	16000	1.616	3.476	15	13	
1354523606	730.18	1569.78	1357	1600	16000	1.468	5.324	15	13	
1354523650	823.41	1867.49	1357	1600	16000	1.653	5.405	15	14	
1354523694	881.80	2580.55	1357	1600	16000	1.682	6.725	15	14	
1354523740	930.90	2697.50	1357	1600	16000	1.804	7.821	15	14	
1354523785	879.94	2532.27	1357	1600	16000	1.725	7.553	15	14	
1354523835	857.62	1760.76	1357	1600	16000	1.742	6.020	15	13	
1354523880	828.04	2276.81	1357	1600	16000	1.669	6.152	15	14	
1354523925	929.90	2522.45	1357	1600	16000	1.752	7.270	15	14	
1354523970	617.02	2781.14	1357	1600	16000	1.460	7.776	15	14	
1354524013	992.31	3066.34	1357	1600	16000	1.835	8.076	15	13	
1354524059	921.40	2949.16	1357	1600	16000	1.829	7.025	15	14	
1354524102	935.68	3050.84	1357	1600	16000	1.761	8.416	15	14	
1354524146	973.11	3153.09	1357	1600	16000	1.883	8.428	15	14	
1354524190	966.32	2918.17	1357	1600	16000	1.770	8.227	15	14	
1354524235	920.86	3053.09	1357	1600	16000	1.834	8.309	15	14	
1354524279	964.26	1372.00	1357	1600	16000	1.836	4.924	15	13	
1354524324	881.38	2931.46	1357	1600	16000	1.708	8.257	15	14	
1354524368	945.56	2906.55	1357	1600	16000	1.919	8.145	15	14	
1354524413	947.63	2742.29	1357	1600	16000	1.919	7.694	15	13	
1354524462	945.39	1474.19	1357	1600	16000	1.832	6.241	15	13	
1354524512	923.90	1139.73	1357	1600	16000	1.905	3.712	15	13	
1354524563	886.93	2808.00	1357	1600	16000	1.468	8.140	15	13	
1354524607	935.12	1758.19	1357	1600	16000	1.764	5.403	15	14	
1354524653	876.51	1279.43	1357	1600	16000	1.460	4.813	15	13	
1354524707	521.09	2818.15	1357	1600	16000	1.174	7.409	15	14	
1354524752	545.07	1897.59	1357	1600	16000	1.069	4.857	15	13	
1354524799	268.14	1388.38	1357	1600	16000	1.042	5.291	15	14	
1354524843	772.38	2613.80	1357	1600	16000	1.363	7.213	15	14	
1354524889	839.90	2618.58	1357	1600	16000	1.559	7.240	15	14	
1354524933	640.74	2380.10	1357	1600	16000	0.968	6.591	15	14	
1354524977	937.20	2590.29	1357	1600	16000	1.746	6.556	15	13	
1354525022	878.47	2685.12	1357	1600	16000	1.016	7.721	15	14	
1354525070	507.20	2912.00	1357	1600	16000	0.824	7.540	15	14	
1354525114	951.26	2088.76	1357	1600	16000	1.729	6.258	15	14	
1354525157	808.50	3021.23	1357	1600	16000	1.627	5.708	15	14	
1354525203	294.44	2600.00	1357	1600	16000	0.826	6.437	15	14	
1354525252	233.23	2543.23	1357	1600	16000	0.622	6.586	15	14	
1354525422	696.42	985.10	1357	1600	16000	1.431	2.346	15	14	
1354525473	104.28	1053.84	1357	1600	16000	0.286	3.704	15	14	
1354525520	520.05	1844.85	1357	1600	16000	1.226	3.786	15	13	
1354525566	529.90	2279.44	1357	1600	16000	0.643	6.343	15	14	
1354525614	145.16	2047.62	1357	1600	16000	0.549	5.765	15	14	
1354525664	745.08	542.94	1357	1600	16000	1.381	4.081	15	14	
1354525736	351.60	2026.73	1357	1600	16000	0.809	4.733	15	13	
1354525784	460.87	1177.85	1357	1600	16000	1.026	3.742	15	13	
1354525828	253.73	2655.19	1357	1600	16000	0.924	7.493	15	13	
1354525873	689.10	2744.36	1357	1600	16000	1.176	7.724	15	14	
1354525916	958.84	2836.95	1357	1600	16000	1.810	7.310	15	14	
1354525961	376.62	2976.95	1357	1600	16000	0.908	6.313	15	14	
1354526006	702.20	2986.34	1357	1600	16000	1.367	8.775	15	14	
1354526050	923.91	2960.35	1357	1600	16000	1.658	7.972	15	13	
1354526096	620.35	2725.77	1357	1600	16000	1.148	7.959	15	14	
1354526141	910.82	2587.87	1357	1600	16000	1.585	6.700	15	14	
1354526185	933.38	2789.62	1357	1600	16000	1.835	7.592	15	13	
1354526228	914.40	3015.61	1357	1600	16000	1.688	7.863	15	14	
1354526272	1012.86	3129.66	1357	1600	16000	2.064	8.349	15	14	
1354526317	994.77	2727.08	1357	1600	16000	1.923	7.843	15	14	
1354526362	1013.37	1594.00	1357	1600	16000	1.993	5.740	15	14	
1354526406	987.64	2811.16	1357	1600	16000	1.918	7.840	15	14	
1354526449	993.02	3120.64	1357	1600	16000	1.892	8.443	15	13	
1354526493	1021.11	3237.86	1357	1600	16000	1.922	8.956	15	13	
1354526536	990.36	2834.00	1357	1600	16000	1.923	7.821	15	14	
1354526579	979.17	3265.27	1357	1600	16000	1.880	8.468	15	13	
1354526624	997.64	2768.12	1357	1600	16000	2.011	8.309	15	14	
1354526668	982.34	3053.09	1357	1600	16000	1.865	8.864	15	13	
1354526711	1064.69	3221.99	1357	1600	16000	2.119	8.024	15	15	
1354526755	957.86	2856.43	1357	1600	16000	1.940	7.900	15	14	
1354526799	1015.98	3040.10	1357	1600	16000	1.967	8.388	15	14	
1354526845	995.00	2873.21	1357	1600	16000	2.051	8.416	15	14	
1354526888	1007.08	3531.34	1357	1600	16000	2.033	9.593	15	14	
1354526932	996.76	3510.00	1357	1600	16000	1.926	9.824	15	14	
1354526975	1083.43	3492.63	1357	1600	16000	2.045	9.179	15	14	
1354527019	995.28	3299.94	1357	1600	16000	1.942	9.259	15	14	
1354527062	1128.70	3001.12	1357	1600	16000	2.161	7.873	15	14	
1354527107	982.98	3060.02	1357	1600	16000	1.974	8.921	15	13	
1354527150	998.54	3250.40	1357	1600	16000	1.968	8.096	15	14	
1354527193	995.67	3451.58	1357	1600	16000	1.832	9.259	15	14	
1354527237	1042.18	3496.89	1357	1600	16000	1.962	9.702	15	14	
1354527281	1014.02	3180.27	1357	1600	16000	1.992	8.869	15	14	
1354527325	973.15	3386.65	1357	1600	16000	1.816	9.658	15	13	
1354527368	980.50	3447.30	1357	1600	16000	1.954	9.130	15	14	
1354527412	965.91	3247.97	1357	1600	16000	1.909	9.301	15	14	
1354527454	1009.36	3536.00	1357	1600	16000	1.931	9.492	15	14	
1354527499	1045.99	3040.10	1357	1600	16000	2.060	8.664	15	14	
1354527543	988.86	3492.63	1357	1600	16000	1.901	9.254	15	14	
1354527585	988.88	3853.77	1357	1600	16000	1.963	9.757	15	14	
1354527627	986.91	3680.46	1357	1600	16000	1.888	9.698	15	14	
1354527672	1053.74	3380.00	1357	1600	16000	2.124	9.633	15	14	
1354527715	923.58	3982.34	1357	1600	16000	1.927	10.258	15	14	
1354527758	1011.34	3032.26	1357	1600	16000	1.935	8.277	15	14	
1354527803	1019.09	2945.48	1357	1600	16000	2.062	8.175	15	14	
1354527846	1007.59	2844.00	1357	1600	16000	1.998	7.652	15	14	
1354527890	967.37	3509.84	1357	1600	16000	1.874	9.536	15	14	
1354527933	922.76	2973.28	1357	1600	16000	1.875	8.750	15	14	
1354527977	1048.84	3094.85	1357	1600	16000	2.100	8.398	15	14	
1354528021	1007.59	2905.03	1357	1600	16000	2.033	7.959	15	14	
1354528068	1019.26	2652.00	1357	1600	16000	1.932	7.907	15	13	
1354528112	971.24	3078.61	1357	1600	16000	1.923	7.208	15	13	
1354528155	1002.19	3408.57	1357	1600	16000	1.979	8.458	15	13	
1354528201	1009.61	2686.46	1357	1600	16000	1.884	7.565	15	14	
1354528245	850.90	2906.83	1357	1600	16000	1.791	7.773	15	13	
1354528288	1030.29	3380.00	1357	1600	16000	2.003	8.795	15	14	
1354528332	980.98	3319.70	1357	1600	16000	1.658	8.847	15	14	
1354528377	829.38	3658.42	1357	1600	16000	1.822	9.831	15	13	
1354528423	400.87	3080.52	1357	1600	16000	1.024	8.502	15	14	
1354528466	993.71	3483.94	1357	1600	16000	1.910	8.919	15	14	
1354528511	1025.76	2834.97	1357	1600	16000	1.874	8.396	15	14	
1354528554	951.52	3307.33	1357	1600	16000	1.760	8.542	15	13	
1354528598	992.62	3390.88	1357	1600	16000	2.003	8.455	15	13	
1354528642	1024.16	3250.76	1357	1600	16000	2.077	8.939	15	13	
1354528686	942.59	3265.79	1357	1600	16000	1.782	9.055	15	13	
1354528730	1022.14	2660.01	1357	1600	16000	2.020	7.285	15	14	
1354528776	940.51	2511.01	1357	1600	16000	1.710	7.243	15	14	
1354528831	863.30	998.91	1357	1600	16000	1.724	3.935	15	13	
1354528874	1125.66	2947.52	1357	1600	16000	2.177	7.022	15	14	
1354528919	965.45	2687.76	1357	1600	16000	1.858	7.657	15	14	
1354528962	980.56	3016.00	1357	1600	16000	1.880	8.051	15	13	
1354529007	830.93	2825.00	1357	1600	16000	1.294	6.824	15	14	
1354529052	201.04	2864.05	1357	1600	16000	0.701	7.106	15	13	
1354529096	580.90	2102.94	1357	1600	16000	1.421	4.976	15	13	
1354529139	985.92	2803.48	1357	1600	16000	1.716	7.667	15	14	
1354529187	335.00	2174.76	1357	1600	16000	0.987	5.596	15	13	
1354529232	977.10	2873.43	1357	1600	16000	1.779	7.188	15	13	
1354529278	791.78	2819.24	1357	1600	16000	1.262	7.203	15	14	
1354529328	959.76	1208.60	1357	1600	16000	1.737	5.160	15	14	
1354529372	716.10	1618.00	1357	1600	16000	1.392	5.839	15	13	
1354529421	955.98	1253.87	1357	1600	16000	1.842	5.341	15	14	
1354529468	573.77	1304.84	1357	1600	16000	1.248	4.513	15	13	
1354529515	755.91	1623.99	1357	1600	16000	1.619	5.068	15	13	
1354529558	992.92	3074.78	1357	1600	16000	1.861	7.967	15	13	
1354529602	938.84	2886.37	1357	1600	16000	1.913	8.014	15	14	
1354529647	952.43	2749.13	1357	1600	16000	1.958	7.149	15	14	
1354529691	862.25	2725.96	1357	1600	16000	1.779	7.225	15	13	
1354529736	414.06	2349.82	1357	1600	16000	1.114	6.769	15	13	
1354529781	1024.28	2275.90	1357	1600	16000	2.030	6.410	15	13	
1354529825	989.36	2677.61	1357	1600	16000	1.977	7.347	15	13	
1354529870	904.68	2483.00	1357	1600	16000	1.896	6.534	15	14	
1354529918	950.58	2603.94	1357	1600	16000	1.755	7.335	15	13	
1354529964	978.11	2564.38	1357	1600	16000	1.981	6.668	15	13	
1354530010	970.25	2630.62	1357	1600	16000	1.801	7.687	15	13	
1354530054	1023.11	2569.49	1357	1600	16000	2.029	7.015	15	13	
1354530110	153.08	118.20	1357	1600	16000	0.382	1.126	15	14	
1354530158	1044.18	2684.29	1357	1600	16000	2.005	6.906	15	13	
1354530203	857.05	2773.33	1357	1600	16000	1.842	7.741	15	13	
1354530247	611.73	2940.88	1357	1600	16000	1.242	8.029	15	13	
1354530292	646.70	2756.94	1357	1600	16000	1.136	7.751	15	13	
1354530335	912.08	2528.68	1357	1600	16000	1.787	7.072	15	14	
1354530378	965.38	2938.00	1357	1600	16000	1.852	7.600	15	14	
1354530417	938.81	3097.32	1357	1600	16000	1.571	2.125	15	14	
1354530462	967.95	2583.81	1357	1600	16000	1.814	7.201	15	13	
1354530511	714.17	2574.13	1357	1600	16000	1.343	7.109	15	13	
1354530556	827.00	2477.60	1357	1600	16000	1.493	7.198	15	13	
