Time	UpLink(kbps)	Downlink(kbps)	Payload(Bytes)	SampleTime(ms)	DurationTime(ms)	UploadData(MB)	DownloadData(MB)	Network_Type	LTE_SS	LTE_RSRP(W)	LTE_RSRQ	LTE_SNR(dB)
1354231383656	0.00	0.00	1357	1600	16000	0.000	0.000	13	18	-107	11	40
1354231403711	0.00	0.00	1357	1600	16000	0.000	0.000	13	18	-107	11	40
1354231423759	0.00	0.00	1357	1600	16000	0.000	0.000	13	18	-107	11	40
1354231443798	0.00	0.00	1357	1600	16000	0.000	0.000	13	16	-107	12	42
1354231463842	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	11	44
1354231483884	0.00	0.00	1357	1600	16000	0.000	0.000	13	18	-107	11	46
1354231503929	0.00	0.00	1357	1600	16000	0.000	0.000	13	18	-107	11	46
1354231523975	0.00	0.00	1357	1600	16000	0.000	0.000	13	18	-107	11	46
1354231544020	0.00	0.00	1357	1600	16000	0.000	0.000	13	18	-107	11	28
1354231564064	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231584110	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231604156	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231624201	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231644250	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231664297	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231684366	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231695268	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231695292	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231695306	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231695326	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231695340	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231695377	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231695396	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231695428	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231695446	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231695460	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231695470	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231695479	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231695494	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231695508	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231695527	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231695546	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231695555	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231695590	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231695611	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231695633	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231695643	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231695652	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231695660	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231695669	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231695678	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231695687	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231695696	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231695704	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231695724	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231695737	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231695750	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231695759	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231695768	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231695779	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231695789	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231695801	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231695809	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231695841	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231695857	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231695866	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231695874	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231695882	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231695891	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231695899	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231695908	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231695916	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231695925	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231695934	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231695942	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231695951	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231695959	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231695968	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231695976	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231695985	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231696006	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231696024	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231696093	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231696120	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231696145	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231696169	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231696177	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231696190	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231696200	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231696209	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231696218	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231696226	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231696235	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231696243	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231696253	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231696264	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231696273	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231696283	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231696293	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231696307	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231696335	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231696359	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231696369	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231696378	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231696388	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231696396	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231696407	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231696418	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231696428	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231696439	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231696448	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231696457	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231696465	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231696474	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231696482	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231696491	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231696501	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231696510	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231696518	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231696554	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231696565	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231696573	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231696582	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231696590	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231696598	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231696607	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231696615	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231696623	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231696631	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231696640	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231696648	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231696657	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231696666	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231696675	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231696684	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231696693	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231696701	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231696710	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231696746	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231696758	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231696767	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231696775	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231696784	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231696793	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231696802	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231696810	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231696819	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231696827	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231696836	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231696844	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231696853	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231696862	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231696871	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231696879	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231696888	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231696897	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231696905	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231696968	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231696988	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231697007	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231697026	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231697044	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231697056	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231697068	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231697081	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231697093	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231697106	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231697119	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231697132	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231697144	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231697152	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231697161	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231697169	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231697178	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231697187	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231697211	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231697259	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231697278	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231697300	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231697323	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231697347	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231697373	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231697394	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231697407	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231697420	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231697433	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231697444	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231697453	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231697461	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231697470	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231697479	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231697488	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231697499	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231697508	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231697579	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231697630	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231697643	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231697656	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231697669	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231697683	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231697697	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231697706	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231697714	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231697723	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231697731	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231697739	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231697748	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231697756	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231697764	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231697772	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231697781	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231697789	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231697797	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231697836	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231697850	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231697858	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231697867	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231697875	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231697884	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231697892	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231697904	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231697912	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231697921	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231697929	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231697937	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231697946	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231697954	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231697962	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231697970	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231697979	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231697987	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231697995	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231698024	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231698040	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231698056	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231698064	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231698075	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231698084	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231698092	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231698102	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231698115	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231698129	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231698141	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231698150	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231698160	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231698169	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231698179	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231698188	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231698196	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231698204	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231698212	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231698221	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231698231	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231698264	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231698283	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231698295	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231698305	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231698316	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231698327	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231698337	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231698345	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231698353	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231698362	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231698370	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231698379	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231698387	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231698395	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231698403	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231698412	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231698420	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231698429	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231698459	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231698477	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231698486	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231698496	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231698505	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231698514	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231698523	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231698531	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231698540	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231698549	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231698557	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231698567	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231698586	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231698597	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231698607	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231698618	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231698629	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231698639	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231698647	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231698658	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231698676	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231698686	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231698696	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231698706	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231698716	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231698726	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231698736	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231698744	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231698753	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231698761	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231698770	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231698778	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231698787	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231698795	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231698803	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231698811	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231698820	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231698828	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231698858	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231698888	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231698901	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231698910	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231698919	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231698927	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231698935	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231698944	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231698953	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231698961	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231698970	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231698979	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231698988	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231698996	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231699005	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231699013	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231699022	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231699031	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231699039	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231699080	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231699090	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231699104	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231699113	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231699122	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231699131	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231699139	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231699148	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231699157	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231699165	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231699174	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
1354231699183	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	10	30
